mp_id,category,config,nmae,seconds,grid,mass_captured,effective_threshold
mp-1779621,oxide,delta-fourier-lowg-25pct,0.0004916496692418284,0.5971861669968348,"(128, 128, 128)",,
mp-1926655,other,direct,2.2021009601611635e-08,0.0006011660152580589,"(128, 128, 128)",,
mp-1926655,other,cutoff-top-1pct,0.9135811980866472,0.007400582981063053,"(128, 128, 128)",0.08641881495714188,127.59624481201172
mp-1926655,other,cutoff-top-5pct,0.8162560924529476,0.008305499999551103,"(128, 128, 128)",0.1837439239025116,83.93494415283203
mp-1926655,other,cutoff-top-25pct,0.4548553652001698,0.00760650000302121,"(128, 128, 128)",0.5451446771621704,47.10117721557617
mp-1926655,other,cutoff-top-100pct,2.2021009601611635e-08,0.006403875013347715,"(128, 128, 128)",1.0,-42.294620513916016
mp-1926655,other,fourier-lowg-0.25pct,0.01638027014748534,0.021639999991748482,"(128, 128, 128)",,
mp-1926655,other,fourier-lowg-0.5pct,0.0027200832120747405,0.020914207998430356,"(128, 128, 128)",,
mp-1926655,other,fourier-lowg-1pct,0.0011034026871062249,0.021234291984001175,"(128, 128, 128)",,
mp-1926655,other,fourier-lowg-5pct,0.00014695526248392857,0.022192542004631832,"(128, 128, 128)",,
mp-1926655,other,fourier-lowg-25pct,3.4725550361796044e-05,0.022755917016183957,"(128, 128, 128)",,
mp-1926655,other,fourier-lowg-100pct,3.5219284481963266e-08,0.02182249998440966,"(128, 128, 128)",,
mp-1926655,other,delta-fourier-lowg-0.25pct,0.01830249011676148,0.3606087079970166,"(128, 128, 128)",,
mp-1926655,other,delta-fourier-lowg-0.5pct,0.002640995637242191,0.35339395800838247,"(128, 128, 128)",,
mp-1926655,other,delta-fourier-lowg-1pct,0.0011047961771453176,0.3615979579917621,"(128, 128, 128)",,
mp-1926655,other,delta-fourier-lowg-5pct,0.00014909949926019767,0.3540435410104692,"(128, 128, 128)",,
mp-1926655,other,delta-fourier-lowg-25pct,3.780444508474803e-05,0.35133291699457914,"(128, 128, 128)",,
mp-2708085,other,direct,2.1300098423181155e-08,0.000601208012085408,"(128, 128, 128)",,
mp-2708085,other,cutoff-top-1pct,0.8453990651445159,0.0028100410127080977,"(128, 128, 128)",0.15460093319416046,315.1463928222656
mp-2708085,other,cutoff-top-5pct,0.5203189358855181,0.0060772910073865205,"(128, 128, 128)",0.4796810448169708,132.2732696533203
mp-2708085,other,cutoff-top-25pct,0.15824320890300367,0.008587458985857666,"(128, 128, 128)",0.8417568206787109,16.767271041870117
mp-2708085,other,cutoff-top-100pct,2.1300098423181155e-08,0.006384167005307972,"(128, 128, 128)",1.0,2.0671510696411133
mp-2708085,other,fourier-lowg-0.25pct,0.03957505088262542,0.02128395900945179,"(128, 128, 128)",,
mp-2708085,other,fourier-lowg-0.5pct,0.013635004827161285,0.020837957999901846,"(128, 128, 128)",,
mp-2708085,other,fourier-lowg-1pct,0.004824340087792345,0.02106258401181549,"(128, 128, 128)",,
mp-2708085,other,fourier-lowg-5pct,0.00025424595370521707,0.021868999989237636,"(128, 128, 128)",,
mp-2708085,other,fourier-lowg-25pct,5.283745448637106e-05,0.02297424999414943,"(128, 128, 128)",,
mp-2708085,other,fourier-lowg-100pct,4.060845262574038e-08,0.022456708014942706,"(128, 128, 128)",,
mp-2708085,other,delta-fourier-lowg-0.25pct,0.06778113804458263,0.17554141700384207,"(128, 128, 128)",,
mp-2708085,other,delta-fourier-lowg-0.5pct,0.023310981817680394,0.21030920901102945,"(128, 128, 128)",,
mp-2708085,other,delta-fourier-lowg-1pct,0.005595880144327109,0.16937179199885577,"(128, 128, 128)",,
mp-2708085,other,delta-fourier-lowg-5pct,0.0004026852375171944,0.15085725000244565,"(128, 128, 128)",,
mp-2708085,other,delta-fourier-lowg-25pct,0.00018234296491471676,0.1522130829980597,"(128, 128, 128)",,
mp-1818271,intermetallic,direct,2.130043006959113e-08,0.0006161669734865427,"(128, 128, 128)",,
mp-1818271,intermetallic,cutoff-top-1pct,0.6960803366047439,0.008028249983908609,"(128, 128, 128)",0.30391964316368103,1375.50927734375
mp-1818271,intermetallic,cutoff-top-5pct,0.3139447869310645,0.008457917021587491,"(128, 128, 128)",0.6860551834106445,286.6224670410156
mp-1818271,intermetallic,cutoff-top-25pct,0.12274421181907419,0.008959166007116437,"(128, 128, 128)",0.8772557973861694,22.485225677490234
mp-1818271,intermetallic,cutoff-top-100pct,2.130043006959113e-08,0.0062506670074071735,"(128, 128, 128)",1.0,7.812057971954346
mp-1818271,intermetallic,fourier-lowg-0.25pct,0.20328228676309446,0.020583750010700896,"(128, 128, 128)",,
mp-1818271,intermetallic,fourier-lowg-0.5pct,0.07246347059780497,0.02079075001529418,"(128, 128, 128)",,
mp-1818271,intermetallic,fourier-lowg-1pct,0.013551747361426936,0.02093962498474866,"(128, 128, 128)",,
mp-1818271,intermetallic,fourier-lowg-5pct,0.0013150661629270216,0.02173395798308775,"(128, 128, 128)",,
mp-1818271,intermetallic,fourier-lowg-25pct,0.0001815806514088959,0.0231182080169674,"(128, 128, 128)",,
mp-1818271,intermetallic,fourier-lowg-100pct,8.46305759233758e-08,0.022086999990278855,"(128, 128, 128)",,
mp-1818271,intermetallic,delta-fourier-lowg-0.25pct,0.23167334303922835,0.3567080829816405,"(128, 128, 128)",,
mp-1818271,intermetallic,delta-fourier-lowg-0.5pct,0.07518955366926036,0.35686637499020435,"(128, 128, 128)",,
mp-1818271,intermetallic,delta-fourier-lowg-1pct,0.013715104629108367,0.35123454200220294,"(128, 128, 128)",,
mp-1818271,intermetallic,delta-fourier-lowg-5pct,0.0013150659485229095,0.3661090410023462,"(128, 128, 128)",,
mp-1818271,intermetallic,delta-fourier-lowg-25pct,0.00018158074179632416,0.36088070800178684,"(128, 128, 128)",,
mp-2678438,oxide,direct,2.1613033355142677e-08,0.0006198750052135438,"(128, 128, 128)",,
mp-2678438,oxide,cutoff-top-1pct,0.8660695302007448,0.005960416019661352,"(128, 128, 128)",0.13393045961856842,2166.69140625
mp-2678438,oxide,cutoff-top-5pct,0.568543667219669,0.005946165998466313,"(128, 128, 128)",0.4314563274383545,946.023681640625
mp-2678438,oxide,cutoff-top-25pct,0.1864375350169779,0.01087666698731482,"(128, 128, 128)",0.8135624527931213,154.10459899902344
mp-2678438,oxide,cutoff-top-100pct,2.1613033355142677e-08,0.006323125009657815,"(128, 128, 128)",1.0,-68.5196533203125
mp-2678438,oxide,fourier-lowg-0.25pct,0.044787660156044566,0.020706167008029297,"(128, 128, 128)",,
mp-2678438,oxide,fourier-lowg-0.5pct,0.015285940175255551,0.021040124993305653,"(128, 128, 128)",,
mp-2678438,oxide,fourier-lowg-1pct,0.007864319718241298,0.0210218749998603,"(128, 128, 128)",,
mp-2678438,oxide,fourier-lowg-5pct,0.0004082004225494174,0.0216904999979306,"(128, 128, 128)",,
mp-2678438,oxide,fourier-lowg-25pct,6.402536333836714e-05,0.023384875006740913,"(128, 128, 128)",,
mp-2678438,oxide,fourier-lowg-100pct,4.581963603318238e-08,0.022198291000677273,"(128, 128, 128)",,
mp-2678438,oxide,delta-fourier-lowg-0.25pct,0.044066106443755804,1.4832899160101078,"(128, 128, 128)",,
mp-2678438,oxide,delta-fourier-lowg-0.5pct,0.015471085997580512,1.261353792011505,"(128, 128, 128)",,
mp-2678438,oxide,delta-fourier-lowg-1pct,0.007865673072326726,1.2574651670001913,"(128, 128, 128)",,
mp-2678438,oxide,delta-fourier-lowg-5pct,0.0004082005700350342,1.2613752920005936,"(128, 128, 128)",,
mp-2678438,oxide,delta-fourier-lowg-25pct,6.402531855373703e-05,1.3842361249844544,"(128, 128, 128)",,
mp-1786463,intermetallic,direct,2.1226444946950668e-08,0.0006260829977691174,"(128, 128, 128)",,
mp-1786463,intermetallic,cutoff-top-1pct,0.7706618810074637,0.004379667021567002,"(128, 128, 128)",0.2293381541967392,1110.780029296875
mp-1786463,intermetallic,cutoff-top-5pct,0.3928537770789648,0.005346041987650096,"(128, 128, 128)",0.6071462631225586,297.16168212890625
mp-1786463,intermetallic,cutoff-top-25pct,0.17439018231285927,0.009064166020834818,"(128, 128, 128)",0.8256098628044128,23.78888702392578
mp-1786463,intermetallic,cutoff-top-100pct,2.1226444946950668e-08,0.006263499992201105,"(128, 128, 128)",1.0,9.31283950805664
mp-1786463,intermetallic,fourier-lowg-0.25pct,0.0272157504034656,0.020647791010560468,"(128, 128, 128)",,
mp-1786463,intermetallic,fourier-lowg-0.5pct,0.008869383392707668,0.020884083991404623,"(128, 128, 128)",,
mp-1786463,intermetallic,fourier-lowg-1pct,0.003142322190690737,0.0213649159995839,"(128, 128, 128)",,
mp-1786463,intermetallic,fourier-lowg-5pct,0.0009436484319747968,0.022214208991499618,"(128, 128, 128)",,
mp-1786463,intermetallic,fourier-lowg-25pct,0.0002456893562875265,0.023034124984405935,"(128, 128, 128)",,
mp-1786463,intermetallic,fourier-lowg-100pct,5.889586706347813e-08,0.022067999991122633,"(128, 128, 128)",,
mp-1786463,intermetallic,delta-fourier-lowg-0.25pct,0.02762730193927804,0.27569099998800084,"(128, 128, 128)",,
mp-1786463,intermetallic,delta-fourier-lowg-0.5pct,0.008872293776476886,0.2730467079964001,"(128, 128, 128)",,
mp-1786463,intermetallic,delta-fourier-lowg-1pct,0.0031423095232382342,0.27342733400291763,"(128, 128, 128)",,
mp-1786463,intermetallic,delta-fourier-lowg-5pct,0.0009436420179643781,0.27656425000168383,"(128, 128, 128)",,
mp-1786463,intermetallic,delta-fourier-lowg-25pct,0.0002456885708309182,0.27670220800791867,"(128, 128, 128)",,
mp-1876337,other,direct,2.175652625153701e-08,0.0006501250027213246,"(128, 128, 128)",,
mp-1876337,other,cutoff-top-1pct,0.6569588981723732,0.007348707993514836,"(128, 128, 128)",0.3430411219596863,1040.768310546875
mp-1876337,other,cutoff-top-5pct,0.2775052622396316,0.007383499993011355,"(128, 128, 128)",0.7224947810173035,234.44485473632812
mp-1876337,other,cutoff-top-25pct,0.0312080253821533,0.009818916005315259,"(128, 128, 128)",0.9687919616699219,14.161117553710938
mp-1876337,other,cutoff-top-100pct,2.175652625153701e-08,0.006362375017488375,"(128, 128, 128)",1.0,0.07075485587120056
mp-1876337,other,fourier-lowg-0.25pct,0.08181009190553808,0.021893083991017193,"(128, 128, 128)",,
mp-1876337,other,fourier-lowg-0.5pct,0.07306584218217213,0.020560915989335626,"(128, 128, 128)",,
mp-1876337,other,fourier-lowg-1pct,0.027441734175628684,0.021192707994487137,"(128, 128, 128)",,
mp-1876337,other,fourier-lowg-5pct,0.0005033194940241661,0.022085916018113494,"(128, 128, 128)",,
mp-1876337,other,fourier-lowg-25pct,0.00011261963335341434,0.022760333988117054,"(128, 128, 128)",,
mp-1876337,other,fourier-lowg-100pct,8.114831212587702e-08,0.021825083007570356,"(128, 128, 128)",,
mp-1876337,other,delta-fourier-lowg-0.25pct,0.2466637280552366,0.44011549997958355,"(128, 128, 128)",,
mp-1876337,other,delta-fourier-lowg-0.5pct,0.09361602933066754,0.46895899999071844,"(128, 128, 128)",,
mp-1876337,other,delta-fourier-lowg-1pct,0.027670676934538414,0.5666300830198452,"(128, 128, 128)",,
mp-1876337,other,delta-fourier-lowg-5pct,0.0005033189461290378,0.43959412499680184,"(128, 128, 128)",,
mp-1876337,other,delta-fourier-lowg-25pct,0.0001126203773722214,0.43788858302286826,"(128, 128, 128)",,
mp-2294497,other,direct,2.1154487345356335e-08,0.000598708022153005,"(128, 128, 128)",,
mp-2294497,other,cutoff-top-1pct,0.7943610298605159,0.004526874981820583,"(128, 128, 128)",0.20563900470733643,378.4380187988281
mp-2294497,other,cutoff-top-5pct,0.3530986313298744,0.005689541983883828,"(128, 128, 128)",0.6469014286994934,118.45831298828125
mp-2294497,other,cutoff-top-25pct,0.04819284641255294,0.007786208007019013,"(128, 128, 128)",0.9518072009086609,6.449400424957275
mp-2294497,other,cutoff-top-100pct,2.1154487345356335e-08,0.006315917009487748,"(128, 128, 128)",1.0,-208.71829223632812
mp-2294497,other,fourier-lowg-0.25pct,0.11902045401901591,0.021114542003488168,"(128, 128, 128)",,
mp-2294497,other,fourier-lowg-0.5pct,0.018191916864275556,0.020956791995558888,"(128, 128, 128)",,
mp-2294497,other,fourier-lowg-1pct,0.0036322410149102376,0.020867250015726313,"(128, 128, 128)",,
mp-2294497,other,fourier-lowg-5pct,0.0005571109052203726,0.021947208006167784,"(128, 128, 128)",,
mp-2294497,other,fourier-lowg-25pct,0.00010374059640275346,0.02286837497376837,"(128, 128, 128)",,
mp-2294497,other,fourier-lowg-100pct,7.827594178436297e-08,0.022140666987979785,"(128, 128, 128)",,
mp-2294497,other,delta-fourier-lowg-0.25pct,0.38054980399793636,0.19326183400698937,"(128, 128, 128)",,
mp-2294497,other,delta-fourier-lowg-0.5pct,0.04036980890877201,0.19044954198761843,"(128, 128, 128)",,
mp-2294497,other,delta-fourier-lowg-1pct,0.0033133646240076126,0.19330612500198185,"(128, 128, 128)",,
mp-2294497,other,delta-fourier-lowg-5pct,0.0005571126227322149,0.19595104199834168,"(128, 128, 128)",,
mp-2294497,other,delta-fourier-lowg-25pct,0.00010374276311644503,0.19890129199484363,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,direct,2.1359394033845785e-08,0.0006022090092301369,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,cutoff-top-1pct,0.8573395488758095,0.0044644169975072145,"(128, 128, 128)",0.1426604688167572,1061.31591796875
mp-1775382,oxychalcogenide,cutoff-top-5pct,0.5631275604205624,0.004852916987147182,"(128, 128, 128)",0.4368724524974823,466.12957763671875
mp-1775382,oxychalcogenide,cutoff-top-25pct,0.1750385164604943,0.009648542007198557,"(128, 128, 128)",0.8249616026878357,75.95104217529297
mp-1775382,oxychalcogenide,cutoff-top-100pct,2.1359394033845785e-08,0.006890042015584186,"(128, 128, 128)",1.0000001192092896,-38.050357818603516
mp-1775382,oxychalcogenide,fourier-lowg-0.25pct,0.050114737918863846,0.023410624999087304,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,fourier-lowg-0.5pct,0.01627204742733272,0.021547208016272634,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,fourier-lowg-1pct,0.0105690127041494,0.022063166019506752,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,fourier-lowg-5pct,0.0006842912569895228,0.02201054198667407,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,fourier-lowg-25pct,0.00018833775811917837,0.023093083000276238,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,fourier-lowg-100pct,5.509813018091954e-08,0.022419707995140925,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,delta-fourier-lowg-0.25pct,0.056033582233221566,0.5945520829991437,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,delta-fourier-lowg-0.5pct,0.01732792737170865,0.734040167008061,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,delta-fourier-lowg-1pct,0.01057115537532977,0.6203826249984559,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,delta-fourier-lowg-5pct,0.0006842913053081808,0.6004797909990884,"(128, 128, 128)",,
mp-1775382,oxychalcogenide,delta-fourier-lowg-25pct,0.00018833791179575618,0.6002790839993395,"(128, 128, 128)",,
mp-1897656,oxide,direct,2.1631786032393752e-08,0.0006169999833218753,"(128, 128, 128)",,
mp-1897656,oxide,cutoff-top-1pct,0.8083630198759979,0.011315541982185096,"(128, 128, 128)",0.19163696467876434,2833.24609375
mp-1897656,oxide,cutoff-top-5pct,0.46892700087619454,0.011338874988723546,"(128, 128, 128)",0.5310729742050171,1181.5029296875
mp-1897656,oxide,cutoff-top-25pct,0.08756224897402154,0.01260941699729301,"(128, 128, 128)",0.9124377369880676,111.4591064453125
mp-1897656,oxide,cutoff-top-100pct,2.1631786032393752e-08,0.006309124990366399,"(128, 128, 128)",1.0,0.8177564144134521
mp-1897656,oxide,fourier-lowg-0.25pct,0.35333202053753676,0.022297041985439137,"(128, 128, 128)",,
mp-1897656,oxide,fourier-lowg-0.5pct,0.16816532174463775,0.021296749997418374,"(128, 128, 128)",,
mp-1897656,oxide,fourier-lowg-1pct,0.07484090405200702,0.02123458299320191,"(128, 128, 128)",,
mp-1897656,oxide,fourier-lowg-5pct,0.00894040099718231,0.02176904201041907,"(128, 128, 128)",,
mp-1897656,oxide,fourier-lowg-25pct,0.00030488346586891434,0.02290216597612016,"(128, 128, 128)",,
mp-1897656,oxide,fourier-lowg-100pct,5.160920454994663e-08,0.022117832995718345,"(128, 128, 128)",,
mp-1897656,oxide,delta-fourier-lowg-0.25pct,0.16894537424958436,1.6553968339867424,"(128, 128, 128)",,
mp-1897656,oxide,delta-fourier-lowg-0.5pct,0.10547553382736485,1.858783833013149,"(128, 128, 128)",,
mp-1897656,oxide,delta-fourier-lowg-1pct,0.061503534845595356,1.6609408330114093,"(128, 128, 128)",,
mp-1897656,oxide,delta-fourier-lowg-5pct,0.008947460059258403,1.783192415983649,"(128, 128, 128)",,
mp-1897656,oxide,delta-fourier-lowg-25pct,0.00030488346355624774,1.7180417920171749,"(128, 128, 128)",,
mp-2504165,other,direct,2.1666128196897783e-08,0.0006307919975370169,"(128, 128, 128)",,
mp-2504165,other,cutoff-top-1pct,0.826524439002384,0.003750041010789573,"(128, 128, 128)",0.17347559332847595,304.8656311035156
mp-2504165,other,cutoff-top-5pct,0.5789206475166977,0.0043145419913344085,"(128, 128, 128)",0.4210793972015381,107.93167877197266
mp-2504165,other,cutoff-top-25pct,0.23091442805775383,0.010163667000597343,"(128, 128, 128)",0.769085705280304,21.60040283203125
mp-2504165,other,cutoff-top-100pct,2.1666128196897783e-08,0.007150957972044125,"(128, 128, 128)",1.0,-0.03522428125143051
mp-2504165,other,fourier-lowg-0.25pct,0.001702976360228925,0.021013166988268495,"(128, 128, 128)",,
mp-2504165,other,fourier-lowg-0.5pct,0.0007314053803319677,0.02085133397486061,"(128, 128, 128)",,
mp-2504165,other,fourier-lowg-1pct,0.0003934192849727294,0.021189042017795146,"(128, 128, 128)",,
mp-2504165,other,fourier-lowg-5pct,0.0002230375024592691,0.02197266701841727,"(128, 128, 128)",,
mp-2504165,other,fourier-lowg-25pct,8.408063826628983e-05,0.023269792000064626,"(128, 128, 128)",,
mp-2504165,other,fourier-lowg-100pct,3.8958711382042e-08,0.02223166698240675,"(128, 128, 128)",,
mp-2504165,other,delta-fourier-lowg-0.25pct,0.0017087164931323296,0.1929444579873234,"(128, 128, 128)",,
mp-2504165,other,delta-fourier-lowg-0.5pct,0.0007500295956109037,0.18918229200062342,"(128, 128, 128)",,
mp-2504165,other,delta-fourier-lowg-1pct,0.00041002766059641826,0.19120608299272135,"(128, 128, 128)",,
mp-2504165,other,delta-fourier-lowg-5pct,0.0002282590471431261,0.19047520798631012,"(128, 128, 128)",,
mp-2504165,other,delta-fourier-lowg-25pct,8.757617550224082e-05,0.19294508299208246,"(128, 128, 128)",,
mp-2292492,other,direct,2.1382265684769196e-08,0.0006126249791122973,"(128, 128, 128)",,
mp-2292492,other,cutoff-top-1pct,0.8856412241562945,0.007187499984866008,"(128, 128, 128)",0.11435877531766891,143.52960205078125
mp-2292492,other,cutoff-top-5pct,0.6189480509179575,0.0072398750053253025,"(128, 128, 128)",0.3810519576072693,73.4732894897461
mp-2292492,other,cutoff-top-25pct,0.2191515505922337,0.009522709005977958,"(128, 128, 128)",0.780848503112793,12.176765441894531
mp-2292492,other,cutoff-top-100pct,2.1382265684769196e-08,0.006291750003583729,"(128, 128, 128)",1.0,1.2684845924377441
mp-2292492,other,fourier-lowg-0.25pct,0.001656124095488324,0.021006374998250976,"(128, 128, 128)",,
mp-2292492,other,fourier-lowg-0.5pct,0.0004759637820556185,0.020802041981369257,"(128, 128, 128)",,
mp-2292492,other,fourier-lowg-1pct,0.00028111441498944,0.021208708989433944,"(128, 128, 128)",,
mp-2292492,other,fourier-lowg-5pct,0.0001221575833795841,0.022090792015660554,"(128, 128, 128)",,
mp-2292492,other,fourier-lowg-25pct,5.2294382497518865e-05,0.0229189999809023,"(128, 128, 128)",,
mp-2292492,other,fourier-lowg-100pct,3.3813950161035076e-08,0.02187758299987763,"(128, 128, 128)",,
mp-2292492,other,delta-fourier-lowg-0.25pct,0.002231929167799664,0.12301358400145546,"(128, 128, 128)",,
mp-2292492,other,delta-fourier-lowg-0.5pct,0.0010898261451087192,0.11583616700954735,"(128, 128, 128)",,
mp-2292492,other,delta-fourier-lowg-1pct,0.0009051430628095231,0.1429527500004042,"(128, 128, 128)",,
mp-2292492,other,delta-fourier-lowg-5pct,0.0005241018893476526,0.27101770899025723,"(128, 128, 128)",,
mp-2292492,other,delta-fourier-lowg-25pct,0.0003320953933297319,0.11457058400264941,"(128, 128, 128)",,
mp-2285616,other,direct,2.1450317592112435e-08,0.0006205000099726021,"(128, 128, 128)",,
mp-2285616,other,cutoff-top-1pct,0.8498445321474705,0.004837499989662319,"(128, 128, 128)",0.1501554697751999,198.49343872070312
mp-2285616,other,cutoff-top-5pct,0.5586651106228765,0.0046211250009946525,"(128, 128, 128)",0.44133487343788147,90.5509033203125
mp-2285616,other,cutoff-top-25pct,0.15219960579330544,0.007340624986682087,"(128, 128, 128)",0.8478004336357117,12.382505416870117
mp-2285616,other,cutoff-top-100pct,2.1450317592112435e-08,0.007189042022218928,"(128, 128, 128)",1.0,0.42698612809181213
mp-2285616,other,fourier-lowg-0.25pct,0.004324482076951613,0.02189783300855197,"(128, 128, 128)",,
mp-2285616,other,fourier-lowg-0.5pct,0.0008779519759441902,0.020861708995653316,"(128, 128, 128)",,
mp-2285616,other,fourier-lowg-1pct,0.00026831363854318356,0.021163083001738414,"(128, 128, 128)",,
mp-2285616,other,fourier-lowg-5pct,0.0001054448312868033,0.022032749984646216,"(128, 128, 128)",,
mp-2285616,other,fourier-lowg-25pct,4.841148857706292e-05,0.022954999993089586,"(128, 128, 128)",,
mp-2285616,other,fourier-lowg-100pct,4.6266497024732484e-08,0.021837999986018986,"(128, 128, 128)",,
mp-2285616,other,delta-fourier-lowg-0.25pct,0.0043264450285739825,0.15540237500681542,"(128, 128, 128)",,
mp-2285616,other,delta-fourier-lowg-0.5pct,0.0008782450142044897,0.15160054198349826,"(128, 128, 128)",,
mp-2285616,other,delta-fourier-lowg-1pct,0.00027074625621675326,0.15014087499002926,"(128, 128, 128)",,
mp-2285616,other,delta-fourier-lowg-5pct,0.00010769089663563918,0.15101179099292494,"(128, 128, 128)",,
mp-2285616,other,delta-fourier-lowg-25pct,4.9454526574806895e-05,0.1587964579812251,"(128, 128, 128)",,
mp-1798897,intermetallic,direct,2.1358645054062188e-08,0.0012002910079900175,"(128, 128, 128)",,
mp-1798897,intermetallic,cutoff-top-1pct,0.6987452035254832,0.006093875010265037,"(128, 128, 128)",0.3012547791004181,473.12994384765625
mp-1798897,intermetallic,cutoff-top-5pct,0.35197713742928444,0.0063961670093704015,"(128, 128, 128)",0.6480228900909424,95.28289794921875
mp-1798897,intermetallic,cutoff-top-25pct,0.1915656162172785,0.006462207995355129,"(128, 128, 128)",0.8084344267845154,8.43913459777832
mp-1798897,intermetallic,cutoff-top-100pct,2.1358645054062188e-08,0.006309459015028551,"(128, 128, 128)",1.0,4.392309665679932
mp-1798897,intermetallic,fourier-lowg-0.25pct,0.1736503438767759,0.021099875011714175,"(128, 128, 128)",,
mp-1798897,intermetallic,fourier-lowg-0.5pct,0.051056041071069286,0.024034000001847744,"(128, 128, 128)",,
mp-1798897,intermetallic,fourier-lowg-1pct,0.010599066374009062,0.023239624977577478,"(128, 128, 128)",,
mp-1798897,intermetallic,fourier-lowg-5pct,0.0016201270657014934,0.022979541012318805,"(128, 128, 128)",,
mp-1798897,intermetallic,fourier-lowg-25pct,0.0009740674132363502,0.02330462500685826,"(128, 128, 128)",,
mp-1798897,intermetallic,fourier-lowg-100pct,6.596885885496388e-08,0.022132957994472235,"(128, 128, 128)",,
mp-1798897,intermetallic,delta-fourier-lowg-0.25pct,0.1544663817419964,0.15124025000841357,"(128, 128, 128)",,
mp-1798897,intermetallic,delta-fourier-lowg-0.5pct,0.049221729032489024,0.1471377499983646,"(128, 128, 128)",,
mp-1798897,intermetallic,delta-fourier-lowg-1pct,0.010746103434706588,0.14465924998512492,"(128, 128, 128)",,
mp-1798897,intermetallic,delta-fourier-lowg-5pct,0.001828658603939147,0.1507958750007674,"(128, 128, 128)",,
mp-1798897,intermetallic,delta-fourier-lowg-25pct,0.001157508081825715,0.15219608298502862,"(128, 128, 128)",,
mp-1776858,chalcogenide,direct,2.1830111344553835e-08,0.0006270409794524312,"(128, 128, 128)",,
mp-1776858,chalcogenide,cutoff-top-1pct,0.7525716271675733,0.007572792004793882,"(128, 128, 128)",0.24742838740348816,1387.8101806640625
mp-1776858,chalcogenide,cutoff-top-5pct,0.4598913173910528,0.00835116600501351,"(128, 128, 128)",0.5401086807250977,285.9631652832031
mp-1776858,chalcogenide,cutoff-top-25pct,0.15129712259137634,0.011170625017257407,"(128, 128, 128)",0.8487028479576111,47.10475158691406
mp-1776858,chalcogenide,cutoff-top-100pct,2.1830111344553835e-08,0.0065554169996175915,"(128, 128, 128)",1.0,-71.46405029296875
mp-1776858,chalcogenide,fourier-lowg-0.25pct,0.05091000152794315,0.02478474998497404,"(128, 128, 128)",,
mp-1776858,chalcogenide,fourier-lowg-0.5pct,0.021595246730085876,0.021441042015794665,"(128, 128, 128)",,
mp-1776858,chalcogenide,fourier-lowg-1pct,0.005798431350796623,0.02164658298715949,"(128, 128, 128)",,
mp-1776858,chalcogenide,fourier-lowg-5pct,0.0008036401077957864,0.02192962501430884,"(128, 128, 128)",,
mp-1776858,chalcogenide,fourier-lowg-25pct,0.00012627004299478712,0.02294175000861287,"(128, 128, 128)",,
mp-1776858,chalcogenide,fourier-lowg-100pct,5.751632792698247e-08,0.02272274999995716,"(128, 128, 128)",,
mp-1776858,chalcogenide,delta-fourier-lowg-0.25pct,0.052032935061190146,0.6249232919944916,"(128, 128, 128)",,
mp-1776858,chalcogenide,delta-fourier-lowg-0.5pct,0.021857309186261723,0.5628901669988409,"(128, 128, 128)",,
mp-1776858,chalcogenide,delta-fourier-lowg-1pct,0.005799524844725844,0.518005166988587,"(128, 128, 128)",,
mp-1776858,chalcogenide,delta-fourier-lowg-5pct,0.0008036394577182974,0.5211308750149328,"(128, 128, 128)",,
mp-1776858,chalcogenide,delta-fourier-lowg-25pct,0.0001262701366456586,0.5228712920215912,"(128, 128, 128)",,
mp-2458339,other,direct,2.1607826461071415e-08,0.0006016670085955411,"(128, 128, 128)",,
mp-2458339,other,cutoff-top-1pct,0.8673892265789209,0.006503375014290214,"(128, 128, 128)",0.13261078298091888,187.110595703125
mp-2458339,other,cutoff-top-5pct,0.6226317570366497,0.006587500014575198,"(128, 128, 128)",0.3773682713508606,75.70116424560547
mp-2458339,other,cutoff-top-25pct,0.2243204518814011,0.009540458006085828,"(128, 128, 128)",0.7756795883178711,15.872489929199219
mp-2458339,other,cutoff-top-100pct,2.1607826461071415e-08,0.0070831670018378645,"(128, 128, 128)",1.0,1.1731154918670654
mp-2458339,other,fourier-lowg-0.25pct,0.005517026428857486,0.02149262500461191,"(128, 128, 128)",,
mp-2458339,other,fourier-lowg-0.5pct,0.001141739747705036,0.02090025000507012,"(128, 128, 128)",,
mp-2458339,other,fourier-lowg-1pct,0.0002983096627628647,0.021609999996144325,"(128, 128, 128)",,
mp-2458339,other,fourier-lowg-5pct,9.170162230153429e-05,0.02171483400161378,"(128, 128, 128)",,
mp-2458339,other,fourier-lowg-25pct,4.155256076365821e-05,0.022774083976401016,"(128, 128, 128)",,
mp-2458339,other,fourier-lowg-100pct,4.560301902170977e-08,0.02182783401804045,"(128, 128, 128)",,
